keycodeid,keyword,ProductName,ProductCode
71351700-0,Geological consultancy services,Geological Survey,71351700-0
71300000-1,Micropalaeontological analysis services,Engineering services.,71300000-1
71351700-0,Petrophysical interpretation services,Geological Survey,71351700-0
71300000-1,Ground investigation services,Engineering services.,71300000-1
71351600-9,Weather-forecasting services,Weather-forecasting services.,71351600-9
71351600-9,Meteorology services,Weather-forecasting services.,71351600-9
71351600-9,Climatology services,Weather-forecasting services.,71351600-9
71351600-9,Hydrometeorology services,Weather-forecasting services.,71351600-9
71351700-0,Scientific prospecting services,Geological Survey,71351700-0
71351700-0,Geophysical prospecting services,Geological Survey,71351700-0
71351700-0,Geophysical surveys of archaeological sites,Geological Survey,71351700-0
71351700-0,Geological prospecting services,Geological Survey,71351700-0
71354000-4,Topographical services,Map-making services.,71354000-4
71354000-4,Topographical surveys of archaeological sites,Map-making services.,71354000-4
71351920-2,Water divining services,Oceanography and hydrology services.,71351920-2
71351700-0,Geology services,Geological Survey,71351700-0
71351700-0,Photogeology services,Geological Survey,71351700-0
71351700-0,Stratigraphic geology services,Geological Survey,71351700-0
71351700-0,Geological exploration services,Geological Survey,71351700-0
71351914-3,Archaeological services,Archaeological services.,71351914-3
71351920-2,Oceanography and hydrology services,Oceanography and hydrology services.,71351920-2
71351920-2,Estuarine oceanography services,Oceanography and hydrology services.,71351920-2
71351920-2,Physical oceanography services,Oceanography and hydrology services.,71351920-2
71351920-2,Bathymetric surveys services,Oceanography and hydrology services.,71351920-2
71351920-2,Underwater exploration services,Oceanography and hydrology services.,71351920-2
71352000-0,Subsurface surveying services,Subsurface surveying services.,71352000-0
71352000-0,Seismic services,Subsurface surveying services.,71352000-0
71352000-0,Seismographic surveying services,Subsurface surveying services.,71352000-0
71352000-0,Seismic data acquisition services,Subsurface surveying services.,71352000-0
71352000-0,Seismic data collection services,Subsurface surveying services.,71352000-0
71352000-0,Seismic processing services,Subsurface surveying services.,71352000-0
71352000-0,Magnetometric surveying services,Subsurface surveying services.,71352000-0
71352000-0,Surface surveying services,Subsurface surveying services.,71352000-0
71351920-2,Hydrographic surveying services,Oceanography and hydrology services.,71351920-2
71352000-0,Dimensional surveying services,Subsurface surveying services.,71352000-0
71354000-4,Map-making services,Map-making services.,71354000-4
71354000-4,Digital mapping services,Map-making services.,71354000-4
71354000-4,Aerial mapping services,Map-making services.,71354000-4
71354000-4,Cadastral surveying services,Map-making services.,71354000-4
71351920-2,Hydrographic services,Oceanography and hydrology services.,71351920-2
71351920-2,Marine survey services,Oceanography and hydrology services.,71351920-2
71354000-4,Surveying services,Map-making services.,71354000-4
71354000-4,Photogrammetry services,Map-making services.,71354000-4
71355200-3,Ordnance surveying,Ordnance surveying.,71355200-3
71600000-4,Technical services,Technical services.,71600000-4
71600000-4,Technical control services,Technical services.,71600000-4
71600000-4,Technical assistance services,Technical services.,71600000-4
71600000-4,Technical support services,Technical services.,71600000-4
71600000-4,Technical planning services,Technical services.,71600000-4
71200000-0,Urban planning services,Architectural Services.,71200000-0
45112700-2,Landscape architectural services,Landscaping work.,45112700-2
45112700-2,Landscape gardening services,Landscaping work.,45112700-2
71200000-0,Construction-related services,Architectural Services.,71200000-0
71200000-0,Site-investigation services,Architectural Services.,71200000-0
71200000-0,Construction supervision services,Architectural Services.,71200000-0
71200000-0,Construction-site supervision services,Architectural Services.,71200000-0
71200000-0,Construction consultancy services,Architectural Services.,71200000-0
71200000-0,Construction management services,Architectural Services.,71200000-0
71200000-0,Construction project management services,Architectural Services.,71200000-0
71550000-8,Blacksmith services,Blacksmith services.,71550000-8
71600000-4,"Technical testing, analysis and consultancy services",Technical services.,71600000-4
71600000-4,Composition and purity testing and analysis services,Technical services.,71600000-4
71600000-4,Analysis services,Technical services.,71600000-4
71600000-4,Technical analysis or consultancy services,Technical services.,71600000-4
71600000-4,Technical inspection and testing services,Technical services.,71600000-4
71600000-4,Technical inspection services,Technical services.,71600000-4
71600000-4,Machinery-inspection services,Technical services.,71600000-4
71600000-4,Technical automobile inspection services,Technical services.,71600000-4
71600000-4,Technical building-inspection services,Technical services.,71600000-4
71600000-4,Technical inspection services of engineering structures,Technical services.,71600000-4
71600000-4,Maritime safety inspection services,Technical services.,71600000-4
71600000-4,Leak-testing services,Technical services.,71600000-4
71600000-4,Flow-monitoring services,Technical services.,71600000-4
71600000-4,Bridge-inspection services,Technical services.,71600000-4
71600000-4,Dam-inspection services,Technical services.,71600000-4
71600000-4,Railway-track inspection services,Technical services.,71600000-4
71600000-4,Road inspection services,Technical services.,71600000-4
71600000-4,Runway inspection services,Technical services.,71600000-4
71600000-4,Technical testing services,Technical services.,71600000-4
71600000-4,Valve-testing services,Technical services.,71600000-4
71600000-4,Non-destructive testing services,Technical services.,71600000-4
71900000-7,Laboratory services,Laboratory services.,71900000-7
72100000-6,Hardware consultancy services,Hardware consultancy services.,72100000-6
72100000-6,Hardware selection consultancy services,Hardware consultancy services.,72100000-6
72100000-6,Hardware disaster-recovery consultancy services,Hardware consultancy services.,72100000-6
72100000-6,Computer-site planning consultancy services,Hardware consultancy services.,72100000-6
72100000-6,Computer hardware acceptance testing consultancy services,Hardware consultancy services.,72100000-6
72100000-6,Computer audit consultancy and hardware consultancy services,Hardware consultancy services.,72100000-6
72212000-4,Software programming and consultancy services,custom software development,72212000-4
72212000-4,Programming services of packaged software products,custom software development,72212000-4
72212000-4,Programming services of systems and user software,Custom software development,72212000-4
72212000-4,Programming services of application software,custom software development,72212000-4
72212000-4,Industry specific software development services,custom software development,72212000-4
48000000-8,Point of sale (POS) software development services,POS Software,48000000-8
48000000-8,Flight control software development services,Aviation Software,48000000-8
48000000-8,Air traffic control software development services,Aviation Software,48000000-8
48000000-8,Aviation ground support and test software development services,Aviation Software,48000000-8
48820000-2,Aviation ground support software development services,Aviation Software,48820000-2
