keycodeid,keyword,ProductCode,ProductName,synonymId,synonymkeyword
2887,Concrete,3052,R C C Product,NULL,NULL
2894,Concrete piles,130,Building,NULL,NULL
2910,Canopies,1259,Structure Materials,NULL,NULL
2919,Road furniture,2108,Road Furniture,NULL,NULL
2925,Safety fencing,868,Fencing Work,NULL,NULL
2934,Signage,565,Sign Board,NULL,NULL
2938,Street lighting columns,10039,Light and Bulb,NULL,NULL
2946,Steel conduit,9,Steel Pipe,NULL,NULL
2954,Steel strip,1694,Steel Product,NULL,NULL
2963,High pressure pipeline,411,Laying Pipe,NULL,NULL
2993,Pipe Fittings,1968,Pipes / Fittings,NULL,NULL
2999,Casing,2585,Cast Iron,NULL,NULL
3000,Tubing,1968,Pipes / Fittings,NULL,NULL
3011,Turbine equipment,10043,Diversified Power Plant Stores And Spares,19306, Turbine
3011,Turbine equipment,10043,Diversified Power Plant Stores And Spares,19299,Steam Turbine
3019,Rotary equipment,255,Plant Machinery,NULL,NULL
3035,Liquid pump,5,Pump,NULL,NULL
3044,Reciprocating pump,5,Pump,NULL,NULL
3070,Tap,239,Taps And Dies,NULL,NULL
3076,Pressure reducing valve,7,Valve,NULL,NULL
3098,Christmas tree,2420,Tree And Shrubs,NULL,NULL
3108,Driving elements,1275,Protection Kit,NULL,NULL
3114,gearing,1178,Gear,NULL,NULL
3138,Vehicle hoist,996,Hoist,NULL,NULL
3150,Container cranes,46,Crane,NULL,NULL
3188,Conveyor equipment,10053,Conveyor,NULL,NULL
3201,handling machinery,10057,Material Handling Plant,NULL,NULL
3202,Loading equipment,4302,Loader,NULL,NULL
3210,excavator Bucket,1487,Excavator,NULL,NULL
3215,ventilation equipment,10036,Ventilation and Ventilator,NULL,NULL
3222,Air Conditioner,10028,Air Conditioners,NULL,NULL
3240,Freezing equipment,568,Refrigerator,NULL,NULL
3241,Refrigerating equipment,568,Refrigerator,NULL,NULL
3247,Filtering apparatus,12,Filter,NULL,NULL
3267,RO Plant,5591,Reverse Osmosis Plant,NULL,NULL
3274,Recycling equipment,255,Plant Machinery,NULL,NULL
3278,Strapping machine,255,Plant Machinery,NULL,NULL
3280,Wrapping machine,255,Plant Machinery,NULL,NULL
3292,Spraying equipment,88,Sprayers,NULL,NULL
3298,Decontamination equipment,454,Security Equipment,NULL,NULL
3337,Harvesting machinery,6178,Agricultural Equipment,NULL,NULL
3339,Sprayer,88,Sprayers,NULL,NULL
3340,Sprinkler,731,Sprinkler System,NULL,NULL
3343,Tiller,6178,Agricultural Equipment,NULL,NULL
3344,Trimmer,3869,Cutting Machine,NULL,NULL
3346,Aerator,6178,Agricultural Equipment,NULL,NULL
3349,Saw blade,6178,Agricultural Equipment,NULL,NULL
3350,Hack saw,3869,Cutting Machine,NULL,NULL
3360,Machine tools,804,Tool,NULL,NULL
3361,Machining centre,255,Plant Machinery,NULL,NULL
3366,Threading machine,255,Plant Machinery,NULL,NULL
3379,Soldering equipment,10051,Welding Electrode and Stores,NULL,NULL
3381,Welding equipment,10051,Welding Electrode and Stores,NULL,NULL
3385,Fusion equipment,6034,Construction Machinery,NULL,NULL
3389,Chain saw,6178,Agricultural Equipment,NULL,NULL
3405,Coal cutting machinery,3869,Cutting Machine,NULL,NULL
3406,rock cutting machinery,3869,Cutting Machine,NULL,NULL
3417,Drilling rig,3391,Drill Machine,5937,drilling rig
3418,Drills,3391,Drill Machine,NULL,NULL
3419,Drilling equipment,3391,Drill Machine,NULL,NULL
3431,Earthmoving machinery,5693,Prime Mover ,NULL,NULL
3439,Front end shovel loaders,4302,Loader,NULL,NULL
3447,Civil engineering machinery,6034,Construction Machinery,NULL,NULL
3461,Sorting machine,255,Plant Machinery,NULL,NULL
3463,Concrete mixer,6034,Construction Machinery,NULL,NULL
3484,Dairy machinery,5309,Dairy Equipments,NULL,NULL
3522,Anechoic chamber,657,Lab Equipment,NULL,NULL
3525,Chlorinators,10101,Water Purification System,NULL,NULL
3526,Dosing Plant,4844,Chemical Dozing System,NULL,NULL
3527,Tunnel washer,625,Washer,NULL,NULL
3533,Oxygenation equipment,10083,Other Medical Diagnosis Equipments,NULL,NULL
3561,Ammunition,10119,Arms/Ammunation Equipment,NULL,NULL
3604,Washer,625,Washer,NULL,NULL
3616,Ventilators,10036,Ventilation and Ventilator,NULL,NULL
3619,Heating equipment,10088,Heater,NULL,NULL
3620,Central heating equipment,10088,Heater,NULL,NULL
3624,Plumbing equipment,3518,Plumbing Material,NULL,NULL
3633,Water heater,10088,Heater,NULL,NULL
3634,Gas appliances,5964,Kitchen Equipment,NULL,NULL
3642,Traffic control equipment,4180,Signalling Device,NULL,NULL
3644,Car park control equipment,10072,Other Electronic Devices,NULL,NULL
3645,Toll equipment,2108,Road Furniture,NULL,NULL
3646,Marine equipment,2928,Ship,NULL,NULL
3647,Harbour equipment,5693,Prime Mover ,NULL,NULL
3650,Navigation equipment,5670,Navigational Equipment,NULL,NULL
3652,Railway equipment,5082,Rail Accessories,NULL,NULL
3656,Tramline,3677,Track Work,NULL,NULL
3662,Signalling equipment,4180,Signalling Device,NULL,NULL
3681,Airport equipment,10062,Aviation Equipment,NULL,NULL
3685,Traffic monitoring equipment,3921,Monitoring System,NULL,NULL
3687,Workshop equipment,255,Plant Machinery,NULL,NULL
3688,Woodworking equipment,255,Plant Machinery,NULL,NULL
3690,Sawing equipment,6178,Agricultural Equipment,NULL,NULL
3694,Construction Equipment,6034,Construction Machinery,NULL,NULL
3695,Hot mix plant,6034,Construction Machinery,NULL,NULL
3697,Drum mix plant,6034,Construction Machinery,NULL,NULL
3698,Paver finisher,6034,Construction Machinery,NULL,NULL
3700,Dismantling equipment,255,Plant Machinery,NULL,NULL
3701,Irrigation equipment,903,Irrigation System,NULL,NULL
3707,Gas engine,4254,Engine,NULL,NULL
3711,Steam generating boilers,6,Boiler,NULL,NULL
3716,Hydraulic equipment,3907,Hydraulic System,NULL,NULL
3717,Catering equipment,5964,Kitchen Equipment,NULL,NULL
3719,Food preparation equipment,255,Plant Machinery,NULL,NULL
3721,Canteen equipment,5964,Kitchen Equipment,NULL,NULL
3722,Hotel equipment,5964,Kitchen Equipment,NULL,NULL
3724,Restaurant equipment,5964,Kitchen Equipment,NULL,NULL
3726,Security equipment,454,Security Equipment,NULL,NULL
3730,Rescue equipment,454,Security Equipment,NULL,NULL
3731,Safety equipment,454,Security Equipment,NULL,NULL
3737,Protection equipment,454,Security Equipment,NULL,NULL
3746,Surveillance System,3663,Surveillance System,NULL,NULL
3750,Access control system,3663,Surveillance System,NULL,NULL
3753,Dispatch system,10065,Other Software,NULL,NULL
3754,Graphic equipment,2044,Printing Machinery,NULL,NULL
3755,Printing equipment,2044,Printing Machinery,NULL,NULL
3757,Printing press,2044,Printing Machinery,NULL,NULL
3763,Office Automation,6121,Office Equipments,NULL,NULL
3764,Warehouse management system,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3766,Controller unit,10072,Other Electronic Devices,NULL,NULL
3773,Disinfection equipment,10101,Water Purification System,NULL,NULL
3775,Gas pressure equipment,255,Plant Machinery,NULL,NULL
3782,Photocopier,1012,Copier,NULL,NULL
3792,Office Machine,6121,Office Equipments,NULL,NULL
3793,Business Machine,6121,Office Equipments,NULL,NULL
3796,ATM,5296,A T M,17255,Micro ATM
3797,Currency vending machine,4123,Vending Machine,NULL,NULL
3809,Cartridge refill,10004,Printers,11069,Cartridge Refilling
3809,Cartridge refill,10004,Printers,11053,Toner Cartridge Refilling
3809,Cartridge refill,10004,Printers,11057,Toner Refill
3809,Cartridge refill,10004,Printers,11061,Toner Refilling
3809,Cartridge refill,10004,Printers,11065,Cartridge Refill
3810,Printer Cartridge,10004,Printers,NULL,NULL
3811,Cartridge,10119,Arms/Ammunation Equipment,NULL,NULL
3819,Sorting equipment,255,Plant Machinery,NULL,NULL
3830,franking machine,2044,Printing Machinery,15840,franking machine
3830,franking machine,2044,Printing Machinery,15842,Digital Franking Machine
3836,Office Equipment,6121,Office Equipments,NULL,NULL
3843,Office Supplies,5921,Stationery,NULL,NULL
3860,White board,5921,Stationery,NULL,NULL
3871,Stationery,5921,Stationery,NULL,NULL
3875,Data processing machine,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3876,Mainframe computer,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3879,Central processing unit,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3880,CPU,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3890,Notebook,1141,Books And Magazines,NULL,NULL
3891,Laptop,10001,Laptops,NULL,NULL
3893,Computer,10002,Computer Personal,NULL,NULL
3899,Scanner,10005,Scanners,NULL,NULL
3909,Computer Accessories,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3917,CD ROM,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3918,CD,10006,Cds,NULL,NULL
3919,DVD,10006,Cds,NULL,NULL
3925,Computer equipment,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3943,Data processing equipment,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3958,Disk storage system,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3961,Storage media,10006,Cds,NULL,NULL
3969,Printer,10004,Printers,NULL,NULL
3970,Plotter,10004,Printers,NULL,NULL
3971,Network Printer,10004,Printers,NULL,NULL
3976,Library automation equipment,10065,Other Software,NULL,NULL
3978,IT equipment,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
3979,Software,10065,Other Software,NULL,NULL
3980,Computer software,10065,Other Software,NULL,NULL
3981,Database software,10023,Data Acquisition Software,NULL,NULL
3983,Project management software,10065,Other Software,NULL,NULL
3994,Security software,10065,Other Software,NULL,NULL
3997,Medical software,10065,Other Software,NULL,NULL
3998,Management software,10065,Other Software,NULL,NULL
3999,Library management software,10065,Other Software,NULL,NULL
4006,IT software,10065,Other Software,NULL,NULL
4016,CAD software,10065,Other Software,NULL,NULL
4017,Autocad,10065,Other Software,NULL,NULL
4019,Educational software,10065,Other Software,NULL,NULL
4021,Accounting Software,10065,Other Software,NULL,NULL
4028,Computer control system,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
4029,Database management system,10065,Other Software,NULL,NULL
4030,Accounting system,10065,Other Software,NULL,NULL
4031,Billing system,10065,Other Software,NULL,NULL
4035,Passenger information system,10065,Other Software,NULL,NULL
4044,Library management system,10065,Other Software,NULL,NULL
4046,Electronic data management,10065,Other Software,NULL,NULL
4056,Document management system,10065,Other Software,NULL,NULL
4070,Wind mill,10041,Non Conventional Energy,NULL,NULL
4074,Wind farm,10041,Non Conventional Energy,NULL,NULL
4080,Emergency generator,487,Generator,NULL,NULL
4083,DG Set,487,Generator,NULL,NULL
4085,Single phase motors,660,Motor,NULL,NULL
4098,UPS,10009,U P S,NULL,NULL
4102,IPS,10065,Other Software,NULL,NULL
4115,Instrument transformer,44,Transformer,NULL,NULL
4126,Distribution equipment,10076,Distribution Board,NULL,NULL
4130,Distribution system,987,Pipeline Project,NULL,NULL
4131,Switchgear,2814,Switchgear,NULL,NULL
4134,Earthing switch,10050,Switches/Plug,NULL,NULL
4135,Switch disconnector,547,Connector,NULL,NULL
4163,Insulated wire,10052,Wire And Cable,NULL,NULL
4164,Insulated cable,10052,Wire And Cable,NULL,NULL
4165,Insulated wire and cable,10052,Wire And Cable,NULL,NULL
4171,Coaxial cable,10052,Wire And Cable,NULL,NULL
4201,Emergency lighting equipment,10039,Light and Bulb,NULL,NULL
4207,Light fittings,10039,Light and Bulb,NULL,NULL
4231,Tunnel lighting,10039,Light and Bulb,NULL,NULL
4248,Control equipment,10042,Control Panel,NULL,NULL
4263,Electrophoresis,317,Electrophoresis Equipment,NULL,NULL
4270,Burglar alarm systems,454,Security Equipment,NULL,NULL
4303,Substation equipment,919,Sub Station,NULL,NULL
4305,Electronic supplies,10072,Other Electronic Devices,NULL,NULL
4316,Electromechanical equipment,1289,Electromechanical Work,NULL,NULL
4317,Electrotechnical equipment,10072,Other Electronic Devices,NULL,NULL
4326,PCB,10073,PCB,NULL,NULL
4336,Microwave equipment,10066,Antenna/Tower,NULL,NULL
4347,LED,10039,Light and Bulb,NULL,NULL
4359,Broadcasting equipment,10067,Telecommunication Stores,NULL,NULL
4371,CCTV cameras,452,C C T V System,NULL,NULL
4372,Closed circuit surveillance system,452,C C T V System,NULL,NULL
4380,Satellite phone,2147,Telephone Units/Mobile Phones,NULL,NULL
4381,Data transmission equipment,10008,Networking,NULL,NULL
4386,Film equipment,10074,Audio/Video Equipments,NULL,NULL
4387,Audio visual equipment,10074,Audio/Video Equipments,NULL,NULL
4389,Multimedia equipment,10074,Audio/Video Equipments,NULL,NULL
4393,Video equipment,10074,Audio/Video Equipments,NULL,NULL
4395,Video surveillance system,452,C C T V System,NULL,NULL
4408,CD player,10074,Audio/Video Equipments,NULL,NULL
4437,Radio tower,3510,Tower,NULL,NULL
4444,Video editing equipment,10072,Other Electronic Devices,NULL,NULL
4448,Intercom equipment,10068,EPABX,NULL,NULL
4450,Local area network,10008,Networking,NULL,NULL
4463,Radio network,10066,Antenna/Tower,NULL,NULL
4464,Network equipment,10008,Networking,NULL,NULL
4465,Network cabling,10008,Networking,NULL,NULL
4468,Network infrastructure,10008,Networking,NULL,NULL
4469,Network operating system,10008,Networking,NULL,NULL
4471,Network system,10008,Networking,NULL,NULL
4474,Wide area network,10008,Networking,NULL,NULL
4475,WAN,10008,Networking,NULL,NULL
4477,Telemetry equipment,10008,Networking,NULL,NULL
4478,Telematics system,10067,Telecommunication Stores,NULL,NULL
4479,Terminal equipment,10067,Telecommunication Stores,NULL,NULL
4485,Telecommunication Cable,10052,Wire And Cable,NULL,NULL
4486,Telecommunications cable,10052,Wire And Cable,NULL,NULL
4487,Telecommunications equipment,10067,Telecommunication Stores,NULL,NULL
4488,Telecommunications facilities,10067,Telecommunication Stores,NULL,NULL
4494,Switchboards,10042,Control Panel,NULL,NULL
4495,Switchboard equipment,10076,Distribution Board,NULL,NULL
4498,PABX equipment,10068,EPABX,NULL,NULL
4505,Telephone equipment,2147,Telephone Units/Mobile Phones,NULL,NULL
4509,Telephone network,10067,Telecommunication Stores,NULL,NULL
4524,Frequency converter,10067,Telecommunication Stores,NULL,NULL
4539,Data equipment,10067,Telecommunication Stores,NULL,NULL
4540,Data communication equipment,10008,Networking,NULL,NULL
4541,Data transmission cable,10052,Wire And Cable,NULL,NULL
4549,Imaging Equipment,10083,Other Medical Diagnosis Equipments,NULL,NULL
4565,Angioplasty supplies,10083,Other Medical Diagnosis Equipments,NULL,NULL
4569,Ultrasonic unit,10091,M R I,NULL,NULL
4576,MRI,10091,M R I,NULL,NULL
4592,Electrocardiogram,10083,Other Medical Diagnosis Equipments,NULL,NULL
4594,Ophthalmology,10083,Other Medical Diagnosis Equipments,NULL,NULL
4596,Tensiometer,657,Lab Equipment,NULL,NULL
4602,Cardio graphs,10080,Cardiology Equipment And Stores,NULL,NULL
4610,Radiodiagnostic supplies,10083,Other Medical Diagnosis Equipments,NULL,NULL
4616,Dental hand instrument,10081,Dental Equipments and Stores,NULL,NULL
4620,Dental probe,10081,Dental Equipments and Stores,NULL,NULL
4624,Dental implant,10081,Dental Equipments and Stores,NULL,NULL
4636,Medical gauze,10099,Disposable Medical - Surgical Items,NULL,NULL
4637,Medical wadding,10099,Disposable Medical - Surgical Items,NULL,NULL
4638,Dressing packs,10099,Disposable Medical - Surgical Items,NULL,NULL
4639,Cotton wool,10099,Disposable Medical - Surgical Items,8076,Absorbent Cotton Wool
4639,Cotton wool,10099,Disposable Medical - Surgical Items,8078,Cotton Wool Absorbent
4641,Compresses,10099,Disposable Medical - Surgical Items,NULL,NULL
4642,Clip,5082,Rail Accessories,NULL,NULL
4643,suture,10099,Disposable Medical - Surgical Items,NULL,NULL
4644,ligature supplies,804,Tool,NULL,NULL
4647,Sharps containers,490,Container,NULL,NULL
4656,Dilator,10099,Disposable Medical - Surgical Items,NULL,NULL
4658,Venepuncture,10099,Disposable Medical - Surgical Items,NULL,NULL
4662,Wire cutter,3869,Cutting Machine,NULL,NULL
4671,Heparin,427,Drug,NULL,NULL
4675,Collection bag,1372,Bag,NULL,NULL
4686,Drain,248,Drainage,NULL,NULL
4690,Crutches,10089,Hospital Furniture,NULL,NULL
4700,Teeth,10081,Dental Equipments and Stores,NULL,NULL
4710,Radiotherapy supplies,10098,Radiology - X ray,NULL,NULL
4712,Lithotripter,10083,Other Medical Diagnosis Equipments,NULL,NULL
4726,Oxygen therapy unit,10083,Other Medical Diagnosis Equipments,NULL,NULL
4729,Stimulator,10083,Other Medical Diagnosis Equipments,NULL,NULL
4734,Electrosurgical unit,10099,Disposable Medical - Surgical Items,NULL,NULL
4739,Colposcope,10083,Other Medical Diagnosis Equipments,NULL,NULL
4747,Surgical instruments,10099,Disposable Medical - Surgical Items,NULL,NULL
4748,Surgical laser,10099,Disposable Medical - Surgical Items,NULL,NULL
4760,Defibrillator,10114,Defibrilator,NULL,NULL
4762,Pacemaker,10083,Other Medical Diagnosis Equipments,NULL,NULL
4763,Cardiac valve,10080,Cardiology Equipment And Stores,NULL,NULL
4773,Vascular prostheses,10083,Other Medical Diagnosis Equipments,NULL,NULL
4775,Breast prostheses,10083,Other Medical Diagnosis Equipments,NULL,NULL
4776,Coronary endoprostheses,10083,Other Medical Diagnosis Equipments,NULL,NULL
4779,Cochlear implant,10083,Other Medical Diagnosis Equipments,NULL,NULL
4780,Otolaryngology implant,10083,Other Medical Diagnosis Equipments,NULL,NULL
4783,Oxygenator,10083,Other Medical Diagnosis Equipments,NULL,NULL
4786,Medical furniture,10089,Hospital Furniture,NULL,NULL
4821,Patient monitoring system,10083,Other Medical Diagnosis Equipments,NULL,NULL
4830,Global positioning system,10015,Gis Gps,NULL,NULL
4840,Geological equipment,1181,Scientific Equipment,NULL,NULL
4841,Seismic equipment,657,Lab Equipment,NULL,NULL
4865,Error monitoring equipment,3921,Monitoring System,NULL,NULL
4883,Analysis apparatus,4997,Analyser,NULL,NULL
4889,Mass spectrometer,4569,Spectrophotometer,NULL,NULL
4890,Emission measurement equipment,5491,Measurement System,NULL,NULL
4891,Emission spectrometer,4569,Spectrophotometer,NULL,NULL
4902,Biomedical equipment,10083,Other Medical Diagnosis Equipments,NULL,NULL
4911,Transmission electron microscope,4608,Microscope,NULL,NULL
4912,Diffraction apparatus,657,Lab Equipment,NULL,NULL
4920,Dosimetry system,657,Lab Equipment,NULL,NULL
4939,Sunglasses,1275,Protection Kit,NULL,NULL
4945,Corrective lenses,2473,Lense,NULL,NULL
4965,Photographic equipment,10074,Audio/Video Equipments,NULL,NULL
5024,Articulated buses,1554,Bus,NULL,NULL
5027,Coaches,5606,Locomotive,NULL,NULL
5040,Chassis,5803,Chassis,NULL,NULL
5044,Heavy vehicle,5693,Prime Mover ,NULL,NULL
5084,Vehicle bodies,4925,Vehicle,NULL,NULL
5114,Brake shoes,4688,Automobile Ancillaries,NULL,NULL
5153,Tug boats,4095,Boat,NULL,NULL
5200,Locomotive,5606,Locomotive,NULL,NULL
5203,Electric locomotive,5606,Locomotive,NULL,NULL
5208,Rolling stock,5606,Locomotive,NULL,NULL
5230,Spacecraft,2709,Airtransport,NULL,NULL
5244,Aircraft equipment,10062,Aviation Equipment,NULL,NULL
5255,Chair,902,Chair,NULL,NULL
5256,Seat,902,Chair,NULL,NULL
5261,Classroom chairs,902,Chair,NULL,NULL
5265,Wooden Chair,902,Chair,NULL,NULL
5274,Office Furniture,2549,Office Furniture,NULL,NULL
5301,Computer Furniture,2549,Office Furniture,NULL,NULL
5306,Display cases,2906,Cabinet,NULL,NULL
5310,Laboratory furniture,10089,Hospital Furniture,NULL,NULL
5312,Domestic Furniture,798,Furniture,NULL,NULL
5313,Kitchen furniture,798,Furniture,NULL,NULL
5315,Shelves,3943,Shelves,NULL,NULL
5320,Garden furniture,798,Furniture,NULL,NULL
5323,Bedding,573,Bed Sheet,NULL,NULL
5344,Metal furniture,798,Furniture,NULL,NULL
5348,Modular Furniture,798,Furniture,1255,modular furniture
5348,Modular Furniture,798,Furniture,1299,Modular Office Theater
5348,Modular Furniture,798,Furniture,1266,Modular Kitchen
5348,Modular Furniture,798,Furniture,1277,Modular Office Furniture
5348,Modular Furniture,798,Furniture,1288,Modular Operation Theatre
5351,Exhibition equipment,1731,Decoration Work,NULL,NULL
5353,Library Furniture,798,Furniture,NULL,NULL
5354,Library equipment,10011,Diversified Computer Hardware And Peripherals,NULL,NULL
5357,Plastic furniture,798,Furniture,NULL,NULL
5360,School Furniture,798,Furniture,NULL,NULL
5361,School chairs,902,Chair,NULL,NULL
5365,Kindergarten furniture,798,Furniture,NULL,NULL
5366,Educational Equipment,657,Lab Equipment,NULL,NULL
5371,Jewellery,6192,Gold Jewellery,NULL,NULL
5377,Gifts,10133,Miscellaneous Articles,NULL,NULL
5389,Water sports equipment,5761,Playing Equipment,NULL,NULL
5395,Leisure equipment,5761,Playing Equipment,NULL,NULL
5398,Toys,5761,Playing Equipment,NULL,NULL
5412,Artificial grass,4606,Synthetic Surface,NULL,NULL
5419,Kitchen equipment,5964,Kitchen Equipment,NULL,NULL
5420,Kitchenware,5964,Kitchen Equipment,NULL,NULL
5421,Crockery,5964,Kitchen Equipment,NULL,NULL
5432,Catering supplies,3337,Food Grain,NULL,NULL
5480,Mains gas,1439,Gases,NULL,NULL
5483,District heating,10088,Heater,NULL,NULL
5485,Solar energy,10041,Non Conventional Energy,NULL,NULL
5486,Solar Panel,10121,solar product,NULL,NULL
5487,Solar collector,10121,solar product,NULL,NULL
5489,Solar Installation,10121,solar product,NULL,NULL
5493,Radioactive material,10119,Arms/Ammunation Equipment,NULL,NULL
5495,Natural water,3296,Food And Beverage Items,NULL,NULL
5496,Water,3296,Food And Beverage Items,NULL,NULL
5498,Drinking water,3296,Food And Beverage Items,NULL,NULL
5499,Site preparation work,2446,Land Development,NULL,NULL
5501,Blasting work,10119,Arms/Ammunation Equipment,NULL,NULL
5507,Ground drainage work,248,Drainage,NULL,NULL
5513,Earthmoving work,3330,Earth Work,NULL,NULL
5514,Trench digging work,905,Trenching Work,NULL,NULL
5515,Trenching work,905,Trenching Work,NULL,NULL
5527,Terracing work,164,Roof Work,NULL,NULL
5530,Landscaping,2225,Landscape,NULL,NULL
5532,Landscaping green areas,2225,Landscape,NULL,NULL
5545,Test Drilling Work,426,Drilling Work,NULL,NULL
5550,Sheltered housing,3348,Shelter,NULL,NULL
5561,Urban development,812,Earth Filling,NULL,NULL
5563,Theme park,130,Building,NULL,NULL
5564,Amusement park,5761,Playing Equipment,NULL,NULL
